,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,game_date_dt,game_month
4947,FT,2017-05-20,94.7,-3.3784,4.7043,Max Scherzer,621020,453286,walk,ball,,,,,14,Dansby Swanson walks.  ,R,R,R,ATL,WSH,B,null,null,3,2,2017,-1.2621,0.9848,1.9001,1.8999,null,null,null,2,2,Bot,null,null,,,446308,,170520_205354,,,,,,,3.5957,1.8020,null,null,null,94.5500,2416,6.2430,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.2582,0.0,0.0,0.70,1,0,0,null,14,6,2017-05-20,5
4948,SL,2017-05-20,85.3,-3.4293,4.9873,Max Scherzer,621020,453286,null,called_strike,,,,,14,null,R,R,R,ATL,WSH,S,null,null,3,1,2017,0.1311,-0.3785,0.9847,2.6622,null,null,null,2,2,Bot,null,null,,,446308,,170520_205328,,,,,,,3.6460,1.8255,null,null,null,84.3990,2147,5.6660,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.8357,0.0,0.0,null,null,null,null,null,14,5,2017-05-20,5
4949,FF,2017-05-20,95.1,-3.3890,4.7727,Max Scherzer,621020,453286,null,ball,,,,,14,null,R,R,R,ATL,WSH,B,null,null,2,1,2017,-1.1313,1.1189,1.6317,1.3370,null,null,null,2,2,Bot,null,null,,,446308,,170520_205307,,,,,,,3.6460,1.8690,null,null,null,94.7600,2415,6.1910,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.3101,0.0,0.0,null,null,null,null,null,14,4,2017-05-20,5
4950,FT,2017-05-20,93.5,-3.4191,4.9756,Max Scherzer,621020,453286,null,foul,,,,,9,null,R,R,R,ATL,WSH,S,null,null,2,0,2017,-1.5218,0.8407,0.3102,2.0635,null,null,null,2,2,Bot,null,null,,,446308,,170520_205239,,,,,,,3.6477,1.8003,null,null,null,92.9770,2437,6.1780,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.3232,0.0,0.0,null,null,null,null,null,14,3,2017-05-20,5
4951,FT,2017-05-20,94.3,-3.4038,4.9838,Max Scherzer,621020,453286,null,ball,,,,,14,null,R,R,R,ATL,WSH,B,null,null,1,0,2017,-1.6429,0.9449,0.8766,1.3778,null,null,null,2,2,Bot,null,null,,,446308,,170520_205221,,,,,,,3.6208,1.8020,null,null,null,93.3860,2426,5.9070,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.5947,0.0,0.0,null,null,null,null,null,14,2,2017-05-20,5
4952,SL,2017-05-20,83.4,-3.4903,4.8738,Max Scherzer,621020,453286,null,ball,,,,,14,null,R,R,R,ATL,WSH,B,null,null,0,0,2017,-0.1515,0.0350,1.1224,2.1402,null,null,null,2,2,Bot,null,null,,,446308,,170520_205205,,,,,,,3.6794,1.8104,null,null,null,82.7170,2091,5.9440,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.5574,0.0,0.0,null,null,null,null,null,14,1,2017-05-20,5
4953,SL,2017-05-20,87.7,-3.4043,4.7158,Max Scherzer,607054,453286,field_out,hit_into_play,,,,,6,Jace Peterson grounds out to first baseman Ryan Zimmerman.  ,R,L,R,ATL,WSH,X,3,ground_ball,3,2,2017,0.1096,-0.0419,0.4973,2.4604,null,null,null,1,2,Bot,142.45,186.10,,,446308,,170520_205122,,,,,,,3.4292,1.7124,58,95.1,0.8700,87.6850,2222,5.9860,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.5149,0.458,0.431,0.00,1,0,0,2,13,7,2017-05-20,5
4954,CU,2017-05-20,76.8,-3.0089,5.3724,Max Scherzer,607054,453286,null,ball,,,,,11,null,R,L,R,ATL,WSH,B,null,null,2,2,2017,0.6695,-0.7767,-2.1022,4.2844,null,null,null,1,2,Bot,null,null,,,446308,,170520_205102,,,,,,,3.3253,1.5656,null,null,null,75.2250,2279,5.2830,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,55.2185,0.0,0.0,null,null,null,null,null,13,6,2017-05-20,5
4955,SL,2017-05-20,86.5,-3.4832,4.8336,Max Scherzer,607054,453286,null,foul,,,,,6,null,R,L,R,ATL,WSH,S,null,null,2,2,2017,-0.0437,-0.2571,0.6385,2.1898,null,null,null,1,2,Bot,null,null,,,446308,,170520_205037,,,,,,,3.3958,1.6074,null,null,null,85.9410,2374,5.8270,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.6746,0.0,0.0,null,null,null,null,null,13,5,2017-05-20,5
4956,FF,2017-05-20,94.1,-3.3101,5.0578,Max Scherzer,607054,453286,null,foul,,,,,12,null,R,L,R,ATL,WSH,S,null,null,2,1,2017,-0.8770,1.1529,1.0538,3.0882,null,null,null,1,2,Bot,null,null,,,446308,,170520_205014,,,,,,,3.4125,1.6577,184,68.6,35.4931,93.3860,2369,5.9840,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.5177,0.0,0.0,null,null,null,null,4,13,4,2017-05-20,5
4957,CH,2017-05-20,83.2,-3.3292,5.0372,Max Scherzer,607054,453286,null,ball,,,,,11,null,R,L,R,ATL,WSH,B,null,null,1,1,2017,-1.4144,-0.1303,-1.2842,3.4906,null,null,null,1,2,Bot,null,null,,,446308,,170520_204957,,,,,,,3.4090,1.6661,null,null,null,83.0040,1391,5.9920,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.5093,0.0,0.0,null,null,null,null,null,13,3,2017-05-20,5
4958,FF,2017-05-20,94.2,-3.0285,5.3829,Max Scherzer,607054,453286,null,ball,,,,,14,null,R,L,R,ATL,WSH,B,null,null,0,1,2017,-0.9479,1.4332,1.9712,2.0915,null,null,null,1,2,Bot,null,null,,,446308,,170520_204941,,,,,,,3.4593,1.7080,null,null,null,93.2760,2321,6.0810,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.4201,0.0,0.0,null,null,null,null,null,13,2,2017-05-20,5
4959,FF,2017-05-20,93.0,-3.2652,5.3362,Max Scherzer,607054,453286,null,foul,,,,,14,null,R,L,R,ATL,WSH,S,null,null,0,0,2017,-0.7050,1.0918,0.9769,2.0861,null,null,null,1,2,Bot,null,null,,,446308,,170520_204922,,,,,,,3.3958,1.6242,35,110.4,-2.2543,91.7670,2150,5.6910,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.8102,0.0,0.0,null,null,null,null,4,13,1,2017-05-20,5
4960,FF,2017-05-20,95.3,-3.2257,5.2387,Max Scherzer,452095,453286,strikeout,swinging_strike,,,,,6,Tyler Flowers strikes out swinging.  ,R,R,R,ATL,WSH,S,null,null,2,2,2017,-0.9564,1.4175,0.7036,2.3771,null,null,null,0,2,Bot,null,null,,,446308,,170520_204852,,,,,,,3.6078,1.7272,null,null,null,94.2510,2421,5.7690,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.7325,0.0,0.0,0.00,1,0,0,null,12,6,2017-05-20,5
4961,SL,2017-05-20,83.9,-3.4142,4.8095,Max Scherzer,452095,453286,null,ball,,,,,13,null,R,R,R,ATL,WSH,B,null,null,1,2,2017,0.1385,-0.3761,-0.0354,1.2591,null,null,null,0,2,Bot,null,null,,,446308,,170520_204829,,,,,,,3.7183,1.8025,null,null,null,83.0890,2358,5.7420,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.7589,0.0,0.0,null,null,null,null,null,12,5,2017-05-20,5
4962,SL,2017-05-20,85.3,-3.3840,5.0540,Max Scherzer,452095,453286,null,ball,,,,,14,null,R,R,R,ATL,WSH,B,null,null,0,2,2017,-0.0096,-0.0569,1.0347,2.2489,null,null,null,0,2,Bot,null,null,,,446308,,170520_204811,,,,,,,3.7183,1.8193,null,null,null,83.6440,2208,5.5570,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.9439,0.0,0.0,null,null,null,null,null,12,4,2017-05-20,5
4963,FF,2017-05-20,93.1,-3.2915,5.2310,Max Scherzer,452095,453286,null,foul,,,,,2,null,R,R,R,ATL,WSH,S,null,null,0,2,2017,-1.2575,1.2319,-0.1551,3.3587,null,null,null,0,2,Bot,null,null,,,446308,,170520_204744,,,,,,,3.6577,1.8627,10,36.1,-19.8804,92.5510,2127,5.9650,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.5359,0.0,0.0,null,null,null,null,1,12,3,2017-05-20,5
4964,FF,2017-05-20,93.7,-3.2355,5.1921,Max Scherzer,452095,453286,null,called_strike,,,,,12,null,R,R,R,ATL,WSH,S,null,null,0,1,2017,-1.0858,1.0000,1.0180,2.7955,null,null,null,0,2,Bot,null,null,,,446308,,170520_204720,,,,,,,3.6488,1.7271,null,null,null,93.4230,2269,5.9920,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.5097,0.0,0.0,null,null,null,null,null,12,2,2017-05-20,5
4965,SL,2017-05-20,83.1,-3.4555,5.2443,Max Scherzer,452095,453286,null,called_strike,,,,,14,null,R,R,R,ATL,WSH,S,null,null,0,0,2017,-0.0820,0.2693,0.9872,1.6931,null,null,null,0,2,Bot,null,null,,,446308,,170520_204658,,,,,,,3.7267,1.7774,null,null,null,81.3840,2273,5.4400,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,55.0617,0.0,0.0,null,null,null,null,null,12,1,2017-05-20,5
4966,SL,2017-05-20,85.1,-3.4546,4.9144,Max Scherzer,461314,453286,field_out,hit_into_play,,,,,11,"Matt Kemp grounds out, shortstop Trea Turner to first baseman Ryan Zimmerman.  ",R,R,R,ATL,WSH,X,6,ground_ball,3,2,2017,0.0695,0.1412,-1.0074,3.0467,null,408252.00,null,2,1,Bot,117.01,164.92,,,446308,,170520_203137,,,,,,,3.7913,1.8379,93,74.3,7.2720,83.8150,2367,5.7890,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.7124,0.291,0.27,0.00,1,0,0,2,8,7,2017-05-20,5
4967,SL,2017-05-20,85.3,-3.5288,4.8046,Max Scherzer,461314,453286,null,ball,,,,,9,null,R,R,R,ATL,WSH,B,null,null,2,2,2017,0.1123,-0.1111,0.7756,1.7952,null,408252.00,null,2,1,Bot,null,null,,,446308,,170520_203107,,,,,,,3.8020,1.8923,null,null,null,83.6770,2459,5.4120,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,55.0891,0.0,0.0,null,null,null,null,null,8,6,2017-05-20,5
4968,FF,2017-05-20,95.3,-3.3892,4.8898,Max Scherzer,461314,453286,null,foul,,,,,4,null,R,R,R,ATL,WSH,S,null,null,2,2,2017,-0.8108,0.9137,-0.4100,3.0949,null,408252.00,null,2,1,Bot,null,null,,,446308,,170520_203031,,,,,,,3.7853,1.8623,null,null,null,94.7910,2286,5.9510,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.5504,0.0,0.0,null,null,null,null,null,8,5,2017-05-20,5
4969,FT,2017-05-20,95.3,-3.4182,4.9017,Max Scherzer,461314,453286,null,ball,,,,,11,null,R,R,R,ATL,WSH,B,null,null,1,2,2017,-1.0382,1.0025,-0.4063,4.2946,null,408252.00,null,2,1,Bot,null,null,,,446308,,170520_203000,,,,,,,3.8355,1.8588,null,null,null,95.3550,2456,6.1620,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.3396,0.0,0.0,null,null,null,null,null,8,4,2017-05-20,5
4970,FF,2017-05-20,93.9,-3.5516,4.8437,Max Scherzer,461314,453286,null,foul,,,,,8,null,R,R,R,ATL,WSH,S,null,null,1,1,2017,-1.3167,1.0982,-0.2549,1.8594,null,408252.00,null,2,1,Bot,null,null,,,446308,,170520_202910,,,,,,,3.8104,1.8623,222,77.2,47.7735,93.7230,2382,5.8660,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.6350,0.0,0.0,null,null,null,null,3,8,3,2017-05-20,5
4971,SL,2017-05-20,86.5,-3.4785,4.8909,Max Scherzer,461314,453286,null,ball,,,,,14,null,R,R,R,ATL,WSH,B,null,null,0,1,2017,0.1242,-0.0858,1.2617,2.5506,null,408252.00,null,2,1,Bot,null,null,,,446308,,170520_202839,,,,,,,3.8271,1.8588,null,null,null,86.3930,2354,5.9300,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.5710,0.0,0.0,null,null,null,null,null,8,2,2017-05-20,5
4972,SL,2017-05-20,85.6,-3.4849,5.0718,Max Scherzer,461314,453286,null,swinging_strike,,,,,9,null,R,R,R,ATL,WSH,S,null,null,0,0,2017,-0.2830,0.1841,0.5422,1.9722,null,408252.00,null,2,1,Bot,null,null,,,446308,,170520_202815,,,,,,,3.7936,1.8855,null,null,null,85.1030,2376,5.6860,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.8151,0.0,0.0,null,null,null,null,null,8,1,2017-05-20,5
4973,FF,2017-05-20,94.4,-3.3576,4.9165,Max Scherzer,455976,453286,field_out,hit_into_play,,,,,9,Nick Markakis lines out to right fielder Bryce Harper.  ,R,L,R,ATL,WSH,X,9,line_drive,2,2,2017,-1.0983,0.8896,0.7714,2.0670,null,408252.00,null,1,1,Bot,171.99,77.55,,,446308,,170520_202723,,,,,,,3.7538,1.9937,309,84.5,25.5020,93.8640,2422,5.7720,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.7288,0.11,0.123,0.00,1,0,0,3,7,5,2017-05-20,5
4974,SL,2017-05-20,86.7,-3.4881,4.6731,Max Scherzer,455976,453286,null,swinging_strike,,,,,14,null,R,L,R,ATL,WSH,S,null,null,2,1,2017,0.0392,-0.0515,1.6006,1.6736,null,408252.00,null,1,1,Bot,null,null,,,446308,,170520_202646,,,,,,,3.7534,1.9074,null,null,null,86.5990,2413,6.1140,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.3872,0.0,0.0,null,null,null,null,null,7,4,2017-05-20,5
4975,FF,2017-05-20,93.3,-3.3839,4.9736,Max Scherzer,455976,453286,null,called_strike,,,,,1,null,R,L,R,ATL,WSH,S,null,null,2,0,2017,-1.0133,1.0512,-0.7451,3.3165,null,408252.00,null,1,1,Bot,null,null,,,446308,,170520_202619,,,,,,,3.5827,1.7754,null,null,null,93.2960,2298,6.1090,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.3922,0.0,0.0,null,null,null,null,null,7,3,2017-05-20,5
4976,FT,2017-05-20,93.7,-3.4782,5.0094,Max Scherzer,455976,453286,null,ball,,,,,12,null,R,L,R,ATL,WSH,B,null,null,1,0,2017,-1.0939,1.3061,0.8799,3.7125,null,408252.00,null,1,1,Bot,null,null,,,446308,,170520_202552,,,,,,,3.5709,1.8675,null,null,null,92.5590,2455,5.8520,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.6492,0.0,0.0,null,null,null,null,null,7,2,2017-05-20,5
4977,FF,2017-05-20,93.8,-3.4452,4.8787,Max Scherzer,455976,453286,null,ball,,,,,1,null,R,L,R,ATL,WSH,B,null,null,0,0,2017,-1.1722,1.0226,-0.7047,3.2328,null,408252.00,null,1,1,Bot,null,null,,,446308,,170520_202524,,,,,,,3.6798,1.8683,null,null,null,93.6700,2442,6.0830,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.4183,0.0,0.0,null,null,null,null,null,7,1,2017-05-20,5
4978,FF,2017-05-20,93.5,-3.4934,4.9942,Max Scherzer,408252,453286,double,hit_into_play_no_out,,,,,5,"Brandon Phillips doubles (9) on a sharp fly ball to center fielder Michael Taylor, deflected by left fielder Jayson Werth.  ",R,R,R,ATL,WSH,X,7,fly_ball,1,1,2017,-1.1811,1.0808,-0.2180,2.7175,null,null,null,1,1,Bot,72.41,43.36,,,446308,,170520_202425,,,,,,,3.3348,1.7242,388,100.3,31.3810,92.4430,2340,5.6980,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.8036,0.554,1.037,1.25,1,1,1,6,6,3,2017-05-20,5
4979,FF,2017-05-20,93.2,-3.3379,5.2425,Max Scherzer,408252,453286,null,ball,,,,,11,null,R,R,R,ATL,WSH,B,null,null,0,1,2017,-1.2084,1.1809,-0.6429,3.9602,null,null,null,1,1,Bot,null,null,,,446308,,170520_202400,,,,,,,3.3583,1.6723,null,null,null,92.2840,2497,5.7030,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.7984,0.0,0.0,null,null,null,null,null,6,2,2017-05-20,5
4980,FF,2017-05-20,91.3,-3.3991,4.9068,Max Scherzer,408252,453286,null,called_strike,,,,,1,null,R,R,R,ATL,WSH,S,null,null,0,0,2017,-1.1199,0.8871,-0.4973,2.9493,null,null,null,1,1,Bot,null,null,,,446308,,170520_202347,,,,,,,3.0804,1.5802,null,null,null,90.9730,2395,5.8160,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.6852,0.0,0.0,null,null,null,null,null,6,1,2017-05-20,5
4981,FT,2017-05-20,91.5,-3.4167,5.0852,Max Scherzer,542255,453286,field_out,hit_into_play,,,,,8,Ender Inciarte flies out to left fielder Jayson Werth.  ,R,L,R,ATL,WSH,X,7,fly_ball,0,0,2017,-1.4582,0.9367,0.0245,2.0127,null,null,null,0,1,Bot,96.04,111.74,,,446308,,170520_202312,,,,,,,3.2683,1.5648,223,87.4,51.8570,91.4160,2368,5.9640,490747,453286,446308,475582,502517,543685,607208,150029,572191,547180,54.5375,0.009,0.01,0.00,1,0,0,3,5,1,2017-05-20,5
5759,CU,2017-05-14,76.3,-2.9708,5.7321,Max Scherzer,537953,453286,single,hit_into_play,,,,,14,"Daniel Nava singles on a ground ball to shortstop Trea Turner.  Brock Stassi out at home, shortstop Trea Turner to third baseman Anthony Rendon to catcher Jose Lobaton.  ",R,L,R,WSH,PHI,X,null,ground_ball,0,0,2017,1.0565,-0.4565,0.2907,1.2553,null,595426.00,520471.00,2,6,Top,138.12,141.42,,,446653,,170515_012818,,,,,,,3.6946,1.5136,null,90.3,-17.3000,75.2960,2449,5.8170,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.6802,0.144,0.133,0.90,1,1,0,2,50,1,2017-05-14,5
5760,FF,2017-05-14,92.7,-3.1536,5.3223,Max Scherzer,595284,453286,strikeout,called_strike,,,,,9,Andrew Knapp called out on strikes.  ,R,L,R,WSH,PHI,S,null,null,1,2,2017,-0.7477,1.7350,0.6552,2.0362,null,595426.00,520471.00,1,6,Top,null,null,,,446653,,170515_012624,,,,,,,3.8433,1.8586,null,null,null,91.0720,2553,6.1280,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.3688,0.0,0.0,0.00,1,0,0,null,49,4,2017-05-14,5
5761,SL,2017-05-14,86.2,-3.3852,5.3688,Max Scherzer,595284,453286,null,ball,,,,,14,null,R,L,R,WSH,PHI,B,null,null,0,2,2017,0.5565,1.0241,1.3449,2.0203,null,595426.00,520471.00,1,6,Top,null,null,,,446653,,170515_012556,,,,,,,3.8096,1.8699,null,null,null,85.4120,2416,6.1190,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.3777,0.0,0.0,null,null,null,null,null,49,3,2017-05-14,5
5762,SL,2017-05-14,85.1,-3.3516,5.3976,Max Scherzer,595284,453286,null,swinging_strike,,,,,9,null,R,L,R,WSH,PHI,S,null,null,0,1,2017,0.5835,0.7296,0.4654,2.0228,null,595426.00,520471.00,1,6,Top,null,null,,,446653,,170515_012522,,,,,,,3.7866,1.5656,null,null,null,84.5550,2397,6.0130,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.4838,0.0,0.0,null,null,null,null,null,49,2,2017-05-14,5
5763,SL,2017-05-14,85.0,-3.4138,5.4175,Max Scherzer,595284,453286,null,swinging_strike,,,,,9,null,R,L,R,WSH,PHI,S,null,null,0,0,2017,0.2924,0.6043,0.4550,1.5800,null,595426.00,520471.00,1,6,Top,null,null,,,446653,,170515_012450,,,,,,,3.7866,1.5656,null,null,null,84.0110,2302,5.9100,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.5872,0.0,0.0,null,null,null,null,null,49,1,2017-05-14,5
5764,FF,2017-05-14,95.2,-3.3249,5.1859,Max Scherzer,520471,453286,single,hit_into_play_no_out,,,,,6,Freddy Galvis singles on a line drive to center fielder Michael Taylor.   Brock Stassi to 2nd.  ,R,L,R,WSH,PHI,X,null,line_drive,3,2,2017,-0.5262,1.6049,0.5216,2.5737,null,null,595426.00,1,6,Top,136.32,97.57,,,446653,,170515_012411,,,,,,,3.1506,1.4406,226,80.7,14.9450,95.3200,2622,6.4680,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.0292,0.894,0.834,0.90,1,1,0,4,48,6,2017-05-14,5
5765,FF,2017-05-14,94.1,-3.3116,5.0861,Max Scherzer,520471,453286,null,foul_tip,,,,,2,null,R,L,R,WSH,PHI,S,null,null,3,1,2017,-0.9312,1.2595,-0.1655,3.1690,null,null,595426.00,1,6,Top,null,null,,,446653,,170515_012336,,,,,,,3.2206,1.4806,null,null,null,93.6120,2580,6.0230,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.4740,0.0,0.0,null,null,null,null,null,48,5,2017-05-14,5
5766,FF,2017-05-14,93.1,-3.3619,5.3481,Max Scherzer,520471,453286,null,ball,,,,,14,null,R,L,R,WSH,PHI,B,null,null,2,1,2017,-0.8641,1.8263,1.6221,2.6311,null,null,595426.00,1,6,Top,null,null,,,446653,,170515_012312,,,,,,,3.7414,1.9805,null,null,null,92.4910,2545,6.4220,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.0747,0.0,0.0,null,null,null,null,null,48,4,2017-05-14,5
5767,CH,2017-05-14,83.1,-3.2833,5.2255,Max Scherzer,520471,453286,null,swinging_strike,,,,,13,null,R,L,R,WSH,PHI,S,null,null,2,0,2017,-1.1194,0.0117,-0.1242,0.9620,null,null,595426.00,1,6,Top,null,null,,,446653,,170515_012245,,,,,,,3.2206,1.4706,null,null,null,83.2060,1421,6.4710,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.0260,0.0,0.0,null,null,null,null,null,48,3,2017-05-14,5
5769,FF,2017-05-14,93.9,-3.2662,5.2889,Max Scherzer,520471,453286,null,ball,,,,,13,null,R,L,R,WSH,PHI,B,null,null,1,0,2017,-1.0557,1.5518,-0.6887,1.1439,null,null,595426.00,1,6,Top,null,null,,,446653,,170515_012220,,,,,,,3.7414,1.7781,null,null,null,92.9450,2574,5.9650,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.5320,0.0,0.0,null,null,null,null,null,48,2,2017-05-14,5
5771,FF,2017-05-14,92.8,-3.2180,5.5646,Max Scherzer,520471,453286,null,ball,,,,,11,null,R,L,R,WSH,PHI,B,null,null,0,0,2017,-0.7444,1.3857,-1.2901,3.6634,null,null,595426.00,1,6,Top,null,null,,,446653,,170515_012154,,,,,,,3.7189,1.7668,null,null,null,93.0310,2477,6.3210,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.1766,0.0,0.0,null,null,null,null,null,48,1,2017-05-14,5
5773,SL,2017-05-14,86.5,-3.2219,5.3664,Max Scherzer,595426,453286,force_out,hit_into_play,,,,,6,"Brock Stassi grounds into a force out, first baseman Ryan Zimmerman to shortstop Trea Turner.   Andres Blanco out at 2nd.    Brock Stassi to 1st.  ",R,L,R,WSH,PHI,X,3,ground_ball,0,1,2017,0.5770,0.8133,0.8156,2.3438,null,null,433217.00,0,6,Top,151.45,172.33,,,446653,,170515_012039,,,,,,,3.6766,1.5046,8,60.7,-22.0350,85.7520,2294,5.9100,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.5868,0.051,0.048,0.00,1,0,0,2,47,2,2017-05-14,5
5775,CU,2017-05-14,75.4,-3.0049,5.7205,Max Scherzer,595426,453286,null,called_strike,,,,,7,null,R,L,R,WSH,PHI,S,null,null,0,0,2017,0.5822,-0.4829,-0.3392,2.6120,null,null,433217.00,0,6,Top,null,null,,,446653,,170515_012010,,,,,,,3.9800,2.0445,null,null,null,74.9480,2277,5.9450,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.5525,0.0,0.0,null,null,null,null,null,47,1,2017-05-14,5
5777,FF,2017-05-14,93.4,-3.1648,5.3501,Max Scherzer,433217,453286,single,hit_into_play_score,,,,,5,Andres Blanco singles on a sharp line drive to left fielder Chris Heisey.   Michael Saunders scores.  ,R,L,R,WSH,PHI,X,null,line_drive,0,0,2017,-0.5916,1.3533,-0.1931,2.3839,null,459431.00,null,0,6,Top,85.77,70.90,,,446653,,170515_011908,,,,,,,3.2706,1.5606,305,101.5,13.8290,93.1400,2438,6.2830,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.2140,0.683,0.734,0.90,1,1,0,4,46,1,2017-05-14,5
5779,SL,2017-05-14,88.0,-3.3115,5.3650,Max Scherzer,459431,453286,double,hit_into_play_no_out,,,,,4,Michael Saunders doubles (6) on a sharp line drive to center fielder Michael Taylor.  ,R,L,R,WSH,PHI,X,null,line_drive,3,2,2017,0.0820,0.5577,-0.6361,2.6999,null,null,null,0,6,Top,145.46,37.32,,,446653,,170515_011738,,,,,,,3.7506,1.6806,394,104.0,16.9420,87.3980,2494,6.0300,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.4670,0.621,0.772,1.25,1,1,1,5,45,6,2017-05-14,5
5781,FF,2017-05-14,95.2,-3.2515,5.3746,Max Scherzer,459431,453286,null,foul,,,,,5,null,R,L,R,WSH,PHI,S,null,null,3,1,2017,-1.0439,1.6229,0.0260,2.7439,null,null,null,0,6,Top,null,null,,,446653,,170515_011706,,,,,,,3.7711,1.6811,194,73.1,35.6348,94.2140,2704,5.8940,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.6035,0.0,0.0,null,null,null,null,3,45,5,2017-05-14,5
5783,FF,2017-05-14,94.1,-3.2898,5.3517,Max Scherzer,459431,453286,null,called_strike,,,,,9,null,R,L,R,WSH,PHI,S,null,null,3,0,2017,-1.2535,1.5966,0.3280,2.4205,null,null,null,0,6,Top,null,null,,,446653,,170515_011646,,,,,,,4.2869,2.1536,null,null,null,92.6250,2642,5.8740,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.6232,0.0,0.0,null,null,null,null,null,45,4,2017-05-14,5
5785,FF,2017-05-14,93.7,-3.2774,5.3363,Max Scherzer,459431,453286,null,ball,,,,,14,null,R,L,R,WSH,PHI,B,null,null,2,0,2017,-1.1513,1.6623,1.5023,2.4130,null,null,null,0,6,Top,null,null,,,446653,,170515_011632,,,,,,,4.1852,2.0405,null,null,null,93.4180,2553,6.6250,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,53.8717,0.0,0.0,null,null,null,null,null,45,3,2017-05-14,5
5787,CU,2017-05-14,77.3,-2.8901,5.8335,Max Scherzer,459431,453286,null,ball,,,,,14,null,R,L,R,WSH,PHI,B,null,null,1,0,2017,1.4304,-0.0887,1.0893,1.5591,null,null,null,0,6,Top,null,null,,,446653,,170515_011617,,,,,,,3.7131,1.7256,null,null,null,77.0150,2546,6.3430,490634,453286,446653,475582,502517,543685,607208,502317,572191,547180,54.1545,0.0,0.0,null,null,null,null,null,45,2,2017-05-14,5
